"","x"
"1266",91.9570472243368
"1267",91.9416576432399
"1268",91.9209754897261
"1269",91.8951870308291
"1270",91.8644785321443
"1271",91.8290362603588
"1272",91.7890464812358
"1273",91.7446954625725
"1274",91.6961694688288
"1275",91.6436547679241
"1276",91.5873376248583
"1277",91.5274043067228
"1278",91.4640410796344
"1279",91.3974342098387
"1280",91.3277699640223
"1281",91.2552346078054
"1282",91.180014408
"1283",91.1022956306055
"1284",91.0222645422777
"1285",90.9401074093763
"1286",90.8560104975433
"1287",90.7701600737114
"1288",90.6827424040054
"1289",90.593943754852
"1290",90.5039503922138
"1291",90.4129485826333
"1292",90.3211245924794
"1293",90.2286646880219
"1294",90.1357551353049
"1295",90.0425822010484
"1296",89.9493321515784
"1297",89.8561912527386
"1298",89.7633457709328
"1299",89.6709819730479
"1300",89.5792861246029
"1301",89.4884444921793
"1302",89.3986433427002
"1303",89.310068941532
"1304",89.2229075554787
"1305",89.1373454503161
"1306",89.0535688939673
"1307",88.9717641504211
"1308",88.8921174874767
"1309",88.8148151714755
"1310",88.7400434675941
"1311",88.667988643688
"1312",88.5988369650358
"1313",88.5327746980892
"1314",88.4699881086512
"1315",88.4104403633312
"1316",88.3540946246099
"1317",88.3009140586836
"1318",88.2508618289588
"1319",88.2039011014176
"1320",88.1599950396052
"1321",88.1191068090265
"1322",88.0811995741766
"1323",88.0462365003475
"1324",88.01418075042
"1325",87.984995490968
"1326",87.9586438855952
"1327",87.9350890999407
"1328",87.9142942973916
"1329",87.8962226442319
"1330",87.8808373035733
"1331",87.8681014412194
"1332",87.8579782215034
"1333",87.8504308091189
"1334",87.8454223689693
"1335",87.8429160659341
"1336",87.8428750635221
"1337",87.8452625278246
"1338",87.8500416230292
"1339",87.8571755133723
"1340",87.8666273640051
"1341",87.8783603400641
"1342",87.8923376061398
"1343",87.9085223259235
"1344",87.9268776648623
"1345",87.9473667879636
"1346",87.9699528592669
"1347",87.994599043918
"1348",88.0212685058968
"1349",88.0499244112208
"1350",88.0805299230475
"1351",88.1130482076335
"1352",88.1474424285478
"1353",88.1836757509524
"1354",88.22171133923
"1355",88.2615123581123
"1356",88.3030419726854
"1357",88.34626334776
"1358",88.3911396474158
"1359",88.4376340369941
"1360",88.4857096798482
"1361",88.5352974174007
"1362",88.5863280881009
"1363",88.6387325317511
"1364",88.6924415887603
"1365",88.7473860988116
"1366",88.8034969000427
"1367",88.8607048337454
"1368",88.9189407388314
"1369",88.9781354552836
"1370",89.0382198223947
"1371",89.0991246796753
"1372",89.1607808675551
"1373",89.2231192247693
"1374",89.2860705922715
"1375",89.3495658078802
"1376",89.4135357128787
"1377",89.4779111464395
"1378",89.5426229477622
"1379",89.6076019573145
"1380",89.6727790135967
"1381",89.7380849573327
"1382",89.8034506281162
"1383",89.8688068651503
"1384",89.9340845082419
"1385",89.9992143968557
"1386",90.0641273709488
"1387",90.1287542701662
"1388",90.1930259340189
"1389",90.2568732023248
"1390",90.3202269144305
"1391",90.3830179104758
"1392",90.445177029707
"1393",90.5066351119307
"1394",90.567322996899
"1395",90.6271715239347
"1396",90.6861115331717
"1397",90.7440738639374
"1398",90.8009893559023
"1399",90.8567888488365
"1400",90.911403182393
"1401",90.9647631963315
"1402",91.0167997297503
"1403",91.0674436234614
"1404",91.1166257154336
"1405",91.1642768470598
"1406",91.2103278570422
"1407",91.2547095847375
"1408",91.2973528708009
"1409",91.3381885541282
"1410",91.3771474744372
"1411",91.4141604716922
"1412",91.4491583856803
"1413",91.4820720553604
"1414",91.5128323208231
"1415",91.5413700223977
"1416",91.5676159980918
"1417",91.5915010885224
"1418",91.6129561338866
"1419",91.6319119731126
"1420",91.648299446219
"1421",91.6620493920977
"1422",91.6730926514665
"1423",91.68136006316
"1424",91.6867824676472
"1425",91.6892907034477
"1426",91.6889183637023
"1427",91.6857827759819
"1428",91.6800012721284
"1429",91.671691181437
"1430",91.66096983227
"1431",91.6479545561622
"1432",91.6327626815091
"1433",91.6155115384072
"1434",91.5963184570744
"1435",91.5753007661106
"1436",91.5525757963389
"1437",91.5282608774866
"1438",91.5024733384364
"1439",91.4753305089024
"1440",91.4469497192008
"1441",91.4174482986555
"1442",91.3869435773583
"1443",91.3555528846754
"1444",91.3233935503587
"1445",91.2905829043313
"1446",91.2572382760753
"1447",91.223476995428
"1448",91.1894163919004
"1449",91.1551737954372
"1450",91.120866535617
"1451",91.0866119422419
"1452",91.0525273449308
"1453",91.0187300733734
"1454",90.9853374574092
"1455",90.9524668265367
"1456",90.9202355107204
"1457",90.8887608394986
"1458",90.8581601424433
"1459",90.8285507497067
"1460",90.8000499903115
"1461",90.7727751942703
"1462",90.7468436924836
"1463",90.7223728124941
"1464",90.6994798850833
"1465",90.6782822409409
"1466",90.658897207682
"1467",90.6414421162369
"1468",90.6260342966085
"1469",90.612791077862
"1470",90.6018297900065
"1471",90.593267762902
"1472",90.5872223255232
"1473",90.5838108087124
"1474",90.5831505413834
"1475",90.5853588528984
"1476",90.5903843341381
"1477",90.5981755727293
"1478",90.6086811598417
"1479",90.6218496832094
"1480",90.637629733082
"1481",90.6559698994774
"1482",90.6768187704396
"1483",90.7001249366656
"1484",90.7258369866864
"1485",90.7539035102659
"1486",90.7842730967562
"1487",90.816894335553
"1488",90.8517158164384
"1489",90.8886861288644
"1490",90.9277538610748
"1491",90.9688676040629
"1492",91.0119759461737
"1493",91.0570274771867
"1494",91.1039707868134
"1495",91.1527544637083
"1496",91.20332709796
"1497",91.2556372786113
"1498",91.3096335956035
"1499",91.3652646376433
"1500",91.4224789944768
"1501",91.4812252556495
"1502",91.5414520106132
"1503",91.6031078483516
"1504",91.6661413586204
"1505",91.7305011308796
"1506",91.7961357544424
"1507",91.862993818651
"1508",91.9310239131162
"1509",92.0001746269168
"1510",92.0703945497358
"1511",92.1416322707722
"1512",92.2138363803211
"1513",92.2869554662677
"1514",92.3609381188963
"1515",92.4357329285528
"1516",92.5112884824362
"1517",92.5875533715776
"1518",92.6644761852738
"1519",92.7420055124803
"1520",92.8200899423906
"1521",92.8986780658278
"1522",92.9777184705507
"1523",93.0571597465866
"1524",93.1369504834292
"1525",93.2170392704623
"1526",93.2973746975525
"1527",93.3779383200484
"1528",93.4587116947223
"1529",93.5396763779829
"1530",93.6208139253112
"1531",93.7021058944715
"1532",93.783533839189
"1533",93.8650793185058
"1534",93.9467238870273
"1535",94.0284491011171
"1536",94.1102365182096
"1537",94.1920676928022
"1538",94.2739241828443
"1539",94.3557875425565
"1540",94.4376393301996
"1541",94.5194611006543
"1542",94.6012344109689
"1543",94.6829408169079
"1544",94.7645618756173
"1545",94.8460791417236
"1546",94.9274741732712
"1547",95.0087285246257
"1548",95.0898237542611
"1549",95.1707414159336
"1550",95.2514630683266
"1551",95.3319702656048
"1552",95.4122445656418
"1553",95.4922675237683
"1554",95.5720206957706
"1555",95.6514856398067
"1556",95.7306439099631
"1557",95.809477063725
"1558",95.8879666571227
"1559",95.9660942459435
"1560",96.0438413870626
"1561",96.1211896365069
"1562",96.1981205505393
"1563",96.2746156848658
"1564",96.3506565967019
"1565",96.4262248414548
"1566",96.501301975743
"1567",96.575869555809
"1568",96.6499091381774
"1569",96.7234022782743
"1570",96.7963305331661
"1571",96.8686754589293
"1572",96.9404186114246
"1573",97.0115415471276
"1574",97.0820258227952
"1575",97.151852993492
"1576",97.2210046168038
"1577",97.2894622479716
"1578",97.3572074437495
"1579",97.4242217603339
"1580",97.4904867540247
"1581",97.5559839806585
"1582",97.6206949970105
"1583",97.6846013590831
"1584",97.7476846231106
"1585",97.809926345474
"1586",97.871308082307
"1587",97.9318113898834
"1588",97.9914178245577
"1589",98.0501089423476
"1590",98.1078662998323
"1591",98.1646714529469
"1592",98.2205059581155
"1593",98.2753513716012
"1594",98.3291892495968
"1595",98.3820011485054
"1596",98.4337686241914
"1597",98.4844732332951
"1598",98.5340965316287
"1599",98.5826200763672
"1600",98.6300254225428
"1601",98.676294127366
"1602",98.7214077463793
"1603",98.7653478364653
"1604",98.808095953292
"1605",98.849633654084
"1606",98.8899424935265
"1607",98.9290040293201
"1608",98.9667998167383
"1609",99.0033114127906
"1610",99.0385203734655
"1611",99.0724082545526
"1612",99.10495661278
"1613",99.136147004148
"1614",99.1659609855011
"1615",99.1943801126068
"1616",99.2213859412037
"1617",99.2469600286175
"1618",99.2710839299483
"1619",99.2937392029008
"1620",99.3149074019967
"1621",99.3345700845798
"1622",99.3527088070328
"1623",99.3693051251163
"1624",99.3843405950481
"1625",99.3977967735026
"1626",99.4096552158651
"1627",99.4198974790033
"1628",99.428505120207
"1629",99.4354596937251
"1630",99.4407427568599
"1631",99.444335865982
"1632",99.4462205764258
"1633",99.4463784457916
"1634",99.4447910295357
"1635",99.4414398840272
"1636",99.4363065649467
"1637",99.4293726299
"1638",99.4206196335023
"1639",99.4100291336647
"1640",99.3974908190756
"1641",99.3828943796257
"1642",99.3661295065661
"1643",99.34708588882
"1644",99.3256532173949
"1645",99.3017211813971
"1646",99.2751794709649
"1647",99.2459177766516
"1648",99.2138257879725
"1649",99.1787931945095
"1650",99.1407096870058
"1651",99.0994649553992
"1652",99.0549486893355
"1653",99.0070505791835
"1654",98.9556603147591
"1655",98.9006675860144
"1656",98.8419620828994
"1657",98.7794334959362
"1658",98.7129715142574
"1659",98.6424658285424
"1660",98.567806128462
"1661",98.4888821043961
"1662",98.4055834460166
"1663",98.3177998432178
"1664",98.2254209863336
"1665",98.128336565147
"1666",98.0264362697694
"1667",97.9196097901442
"1668",97.8077468162703
"1669",97.6907370381453
"1670",97.5684701460063
"1671",97.4408358293414
"1672",97.3077237784871
"1673",97.1690236838757
"1674",97.0246252343459
"1675",96.874418121126
"1676",96.7182920333551
"1677",96.5561366616457
"1678",96.387841695499
"1679",96.2132968248487
"1680",96.0323917405713
"1681",95.8450161318462
"1682",95.6510596886936
"1683",95.4504121017829
"1684",95.2429630605859
"1685",95.0286022551311
"1686",94.8072193749068
"1687",94.5787041106354
"1688",94.3429461527071
"1689",94.0998351901604
"1690",93.8492609139131
"1691",93.591113012468
"1692",93.3252811778313
"1693",93.0516550981932
"1694",92.7708137680104
"1695",92.483336178216
"1696",92.1898013223047
"1697",91.8907881935386
"1698",91.5868757833753
"1699",91.278643085688
"1700",90.966669092429
"1701",90.6515327966857
"1702",90.3338131910799
"1703",90.014089268306
"1704",89.6929400205057
"1705",89.37094444166
"1706",89.0486815231354
"1707",88.7267302581648
"1708",88.4056696396711
"1709",88.0860786601141
"1710",87.7685363120881
"1711",87.4536215884136
"1712",87.1419134818064
"1713",86.8339909849484
"1714",86.5304330905607
"1715",86.2318187912849
"1716",85.9387270798858
"1717",85.6517369490037
"1718",85.3714273913056
"1719",85.0983773996891
"1720",84.8331659667875
"1721",84.5763720848085
"1722",84.3285747472102
"1723",84.0903529462963
"1724",83.8622856745818
"1725",83.644951925158
"1726",83.4389306905808
"1727",83.2448009635446
"1728",83.0631417366316
"1729",82.8945320028444
"1730",82.7395507544747
"1731",82.5987769845919
"1732",82.4727896857735
"1733",82.3621678506282
"1734",82.2674904715823
"1735",82.1893365422618
"1736",82.1282850545607
"1737",82.0849150006692
"1738",82.0598053754276
"1739",82.0535351685146
"1740",82.0666833757927
"1741",82.0998289871871
"1742",82.1535509973672
"1743",82.2284283980313
"1744",82.3250401818039
"1745",82.4428688507605
"1746",82.581396905937
"1747",82.7401068477453
"1748",82.918481179445
"1749",83.1160024018378
"1750",83.3321530146599
"1751",83.5664155220195
"1752",83.8182724227439
"1753",84.0872062195878
"1754",84.3726994135143
"1755",84.6742345060763
"1756",84.9912939983733
"1757",85.3233603920318
"1758",85.6699161887788
"1759",86.0304438888928
"1760",86.4044259945686
"1761",86.7913450071468
"1762",87.1906834284661
"1763",87.6019237585854
"1764",88.0245485000474
"1765",88.4580401535582
"1766",88.9018812208466
"1767",89.3555542031395
"1768",89.8185416018391
"1769",90.2903259183171
"1770",90.7703896540422
"1771",91.2582153103765
"1772",91.753285388563
"1773",92.2550823897993
"1774",92.7630888160718
"1775",93.2767871682699
"1776",93.7956599477252
"1777",94.3191896560138
"1778",94.8468587945602
"1779",95.3781498645679
"1780",95.9125453674841
"1781",96.4495278046059
"1782",96.9885796775147
"1783",97.5291834873393
"1784",98.0708217356278
"1785",98.6129769237142
"1786",99.1551315528862
"1787",99.6967681246238
"1788",100.237369140224
"1789",100.776417101093
"1790",101.313394508594
"1791",101.847783864112
"1792",102.379067669006
"1793",102.906728424664
"1794",103.430248632455
"1795",103.949110793745
"1796",104.462797409912
"1797",104.970790982325
"1798",105.472574012357
"1799",105.967629001383
"1800",106.455438450773
